order_id,order_date,platform,shop_name,region,category,sku,unit_price,quantity,gross_amount,discount_amount,refund_amount,net_amount,gross_profit,payment_channel,warehouse,traffic_source,promo_type,customer_type,inventory_before,inventory_after,inventory_risk,anomaly_note
ORD202603070130,2026-03-07,WeChatMall,微信小程序商城,西南,耳机,运动耳机Lite,199,2,398,48.22,0.0,349.78,177.78,支付宝,华南仓,私域复购,直播专场,团购,21,19,healthy,
ORD202603240131,2026-03-24,JD,京东自营店,华北,平板周边,手写笔Pro,229,2,458,30.45,0.0,433.55,239.55,支付宝,华北仓,企业团购,日常销售,老客,26,24,healthy,
ORD202602120132,2026-02-12,Douyin,抖音直播间,华东,耳机,运动耳机Lite,199,1,199,27.89,0.0,171.11,85.11,京东支付,华南仓,短视频种草,直播专场,新客,100,99,healthy,
ORD202603180133,2026-03-18,JD,京东自营店,华东,耳机,运动耳机Lite,199,1,199,10.07,0.0,196.93,110.93,微信支付,华东仓,企业团购,平台大促,老客,70,69,healthy,
ORD202603250134,2026-03-25,WeChatMall,微信小程序商城,西南,电脑外设,USB-C扩展坞7合1,239,2,478,29.73,0.0,458.27,234.27,京东支付,华南仓,社群团购,平台大促,会员,51,49,healthy,
ORD202602160135,2026-02-16,Tmall,天猫旗舰店,华东,智能家居,RGB氛围灯条,99,1,99,9.57,0.0,97.43,59.43,京东支付,华东仓,会员复购,平台大促,新客,87,86,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602120136,2026-02-12,Tmall,天猫旗舰店,华南,电脑外设,机械键盘84配列,299,1,299,20.74,0.0,284.26,143.26,微信支付,华东仓,搜索,日常销售,会员,44,43,healthy,
ORD202601230137,2026-01-23,Douyin,抖音直播间,华中,智能家居,RGB氛围灯条,99,1,99,11.86,0.0,95.14,57.14,支付宝,华南仓,达人直播,平台大促,冲动购,42,41,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603230138,2026-03-23,Douyin,抖音直播间,华南,智能穿戴,运动手表Lite,399,2,798,84.7,0.0,719.3,343.3,支付宝,华北仓,达人直播,平台大促,粉丝,120,118,healthy,
ORD202602210139,2026-02-21,Tmall,天猫旗舰店,华东,手机配件,GaN氮化镓快充头30W,119,1,119,12.27,0.0,116.73,71.73,微信支付,华南仓,搜索,日常销售,新客,107,106,healthy,
ORD202602070140,2026-02-07,Douyin,抖音直播间,东北,耳机,主动降噪蓝牙耳机Pro,329,2,658,46.44,0.0,621.56,297.56,微信支付,华北仓,达人直播,日常销售,粉丝,60,58,healthy,
ORD202603100141,2026-03-10,Kuaishou,快手品牌号,东北,手机配件,PD快充头20W,79,2,158,19.93,0.0,138.07,76.07,京东支付,华南仓,短视频挂车,平台大促,粉丝,38,36,healthy,
ORD202601250142,2026-01-25,Douyin,抖音直播间,华北,电脑外设,机械键盘84配列,299,1,299,37.77,0.0,261.23,120.23,支付宝,西南仓,短视频种草,日常销售,粉丝,68,67,healthy,
ORD202601090143,2026-01-09,JD,京东自营店,西南,耳机,主动降噪蓝牙耳机Pro,329,4,1316,42.53,724.04,557.43,-90.57,支付宝,华东仓,企业团购,新品上新,新客,85,81,healthy,
ORD202602230144,2026-02-23,JD,京东自营店,华南,平板周边,磁吸键盘Air,349,1,349,7.39,0.0,341.61,179.61,微信支付,华南仓,站内推荐,会员日,企业客户,83,82,healthy,
ORD202603310145,2026-03-31,Kuaishou,快手品牌号,西南,智能穿戴,儿童手表Lite,499,1,499,59.22,0.0,445.78,209.78,微信支付,华东仓,粉丝群,日常销售,复购客,108,107,healthy,
ORD202603090146,2026-03-09,WeChatMall,微信小程序商城,华东,智能穿戴,儿童手表Lite,499,1,499,44.81,0.0,454.19,218.19,微信支付,华南仓,私域复购,日常销售,会员,60,59,healthy,
ORD202602220147,2026-02-22,Douyin,抖音直播间,华北,手机配件,磁吸无线充15W,159,1,159,26.41,101.52,39.07,-23.93,微信支付,华北仓,达人直播,直播专场,新客,29,28,healthy,活动后退款偏高，需复盘详情页和售后承诺
ORD202603300148,2026-03-30,Douyin,抖音直播间,华南,智能穿戴,运动手表Lite,399,2,798,165.49,0.0,632.51,256.51,微信支付,华北仓,信息流,直播专场,冲动购,67,65,healthy,
ORD202603020149,2026-03-02,WeChatMall,微信小程序商城,华南,电脑外设,USB-C扩展坞7合1,239,3,717,46.83,0.0,676.17,340.17,微信支付,华北仓,朋友圈,日常销售,会员,112,109,healthy,
ORD202603300150,2026-03-30,Douyin,抖音直播间,华中,智能穿戴,运动手表Lite,399,1,399,22.13,0.0,376.87,188.87,支付宝,华南仓,达人直播,日常销售,冲动购,33,32,healthy,
ORD202602200151,2026-02-20,JD,京东自营店,华南,智能穿戴,旗舰手表X1,899,1,899,64.79,0.0,842.21,390.21,京东支付,华东仓,站内推荐,直播专场,老客,39,38,healthy,
ORD202603230152,2026-03-23,Pinduoduo,拼多多店铺,华南,电脑外设,USB-C扩展坞7合1,239,1,239,48.76,0.0,198.24,86.24,云闪付,西南仓,百亿补贴,清仓促销,价格敏感,103,102,healthy,
ORD202602110153,2026-02-11,Tmall,天猫旗舰店,西南,电脑外设,USB-C扩展坞7合1,239,3,717,23.33,0.0,693.67,357.67,微信支付,华东仓,店播,新品上新,会员,25,22,healthy,
ORD202603020154,2026-03-02,Douyin,抖音直播间,华北,智能穿戴,运动手表Lite,399,1,399,67.36,0.0,341.64,153.64,支付宝,华北仓,信息流,新品上新,粉丝,67,66,healthy,
ORD202603180155,2026-03-18,Douyin,抖音直播间,华中,电脑外设,USB-C扩展坞7合1,239,2,478,67.63,0.0,420.37,196.37,微信支付,华北仓,达人直播,平台大促,新客,80,78,healthy,
ORD202603230156,2026-03-23,Douyin,抖音直播间,华中,平板周边,折叠支架Max,129,1,129,21.43,0.0,107.57,55.57,支付宝,华北仓,短视频种草,日常销售,冲动购,67,66,healthy,
ORD202603230157,2026-03-23,JD,京东自营店,华中,耳机,运动耳机Lite,199,1,199,8.93,0.0,198.07,112.07,京东支付,华东仓,站内推荐,新品上新,老客,36,35,healthy,
ORD202602200158,2026-02-20,JD,京东自营店,华南,电脑外设,USB-C扩展坞7合1,239,1,239,7.64,0.0,241.36,129.36,支付宝,华北仓,站内推荐,会员日,老客,47,46,healthy,
ORD202603240159,2026-03-24,JD,京东自营店,华南,耳机,运动耳机Lite,199,3,597,13.13,0.0,591.87,333.87,支付宝,华东仓,站内推荐,新品上新,老客,38,35,healthy,
ORD202601060160,2026-01-06,Pinduoduo,拼多多店铺,华中,智能家居,RGB氛围灯条,99,4,396,89.29,0.0,314.71,162.71,微信支付,华东仓,活动会场,新品上新,老客,110,106,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602200161,2026-02-20,WeChatMall,微信小程序商城,华北,手机配件,PD快充头20W,79,2,158,15.13,0.0,150.87,88.87,支付宝,华北仓,私域复购,平台大促,团购,90,88,healthy,
ORD202601170162,2026-01-17,Tmall,天猫旗舰店,华东,智能穿戴,运动手表Lite,399,4,1596,144.49,0.0,1451.51,699.51,支付宝,华南仓,搜索,清仓促销,老客,46,42,healthy,
ORD202601230163,2026-01-23,Douyin,抖音直播间,华南,智能穿戴,运动手表Lite,399,1,399,30.74,0.0,376.26,188.26,云闪付,华南仓,达人直播,会员日,新客,21,20,healthy,
ORD202602170164,2026-02-17,Pinduoduo,拼多多店铺,华北,智能穿戴,运动手表Lite,399,1,399,65.57,0.0,333.43,145.43,支付宝,西南仓,百亿补贴,日常销售,新客,94,93,healthy,
ORD202601100165,2026-01-10,JD,京东自营店,西南,电脑外设,机械键盘84配列,299,1,299,12.4,0.0,292.6,151.6,支付宝,华南仓,企业团购,清仓促销,企业客户,69,68,healthy,
ORD202603150166,2026-03-15,Tmall,天猫旗舰店,华中,电脑外设,机械键盘84配列,299,1,299,35.13,0.0,271.87,130.87,京东支付,华南仓,会员复购,直播专场,老客,40,39,healthy,
ORD202602170167,2026-02-17,Pinduoduo,拼多多店铺,华南,智能家居,RGB氛围灯条,99,1,99,17.71,0.0,87.29,49.29,微信支付,华北仓,活动会场,平台大促,新客,31,30,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603300168,2026-03-30,Douyin,抖音直播间,华南,智能家居,智能摄像头云台版,259,2,518,54.82,0.0,469.18,227.18,微信支付,华南仓,达人直播,平台大促,新客,76,74,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601130169,2026-01-13,Kuaishou,快手品牌号,华南,耳机,运动耳机Lite,199,2,398,58.86,0.0,339.14,167.14,云闪付,华南仓,粉丝群,日常销售,粉丝,117,115,healthy,
ORD202601170170,2026-01-17,Tmall,天猫旗舰店,华北,智能家居,智能摄像头云台版,259,1,259,30.0,0.0,235.0,114.0,支付宝,华北仓,搜索,平台大促,新客,55,54,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601280171,2026-01-28,JD,京东自营店,华中,手机配件,PD快充头20W,79,2,158,12.74,0.0,151.26,89.26,微信支付,华东仓,企业团购,平台大促,老客,20,18,healthy,
ORD202601010172,2026-01-01,JD,京东自营店,西南,耳机,运动耳机Lite,199,1,199,17.05,0.0,189.95,103.95,京东支付,华东仓,站内推荐,平台大促,企业客户,84,83,healthy,
ORD202603100173,2026-03-10,Tmall,天猫旗舰店,华北,耳机,主动降噪蓝牙耳机Pro,329,2,658,68.82,0.0,599.18,275.18,支付宝,西南仓,搜索,清仓促销,新客,65,63,healthy,
ORD202601270174,2026-01-27,JD,京东自营店,华南,电脑外设,机械键盘84配列,299,2,598,31.03,0.0,572.97,290.97,支付宝,华北仓,企业团购,日常销售,新客,65,63,healthy,
ORD202602280175,2026-02-28,Douyin,抖音直播间,华北,耳机,运动耳机Lite,199,2,398,43.22,0.0,354.78,182.78,支付宝,华北仓,短视频种草,日常销售,新客,34,32,healthy,
ORD202603280176,2026-03-28,Douyin,抖音直播间,华中,智能穿戴,运动手表Lite,399,1,399,65.22,0.0,343.78,155.78,微信支付,华东仓,达人直播,日常销售,冲动购,100,99,healthy,
ORD202602250177,2026-02-25,JD,京东自营店,华北,智能穿戴,旗舰手表X1,899,2,1798,40.77,0.0,1765.23,861.23,微信支付,华东仓,企业团购,日常销售,企业客户,70,68,healthy,
ORD202602120178,2026-02-12,Tmall,天猫旗舰店,华南,智能家居,智能插座双口版,69,3,207,18.96,0.0,196.04,115.04,微信支付,华南仓,会员复购,平台大促,老客,20,17,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602280179,2026-02-28,Tmall,天猫旗舰店,华东,智能穿戴,旗舰手表X1,899,1,899,94.03,0.0,804.97,352.97,支付宝,华南仓,搜索,会员日,老客,103,102,healthy,
ORD202603290180,2026-03-29,Pinduoduo,拼多多店铺,华中,智能家居,智能门锁青春版,1299,2,2598,461.35,0.0,2144.65,708.65,微信支付,华南仓,活动会场,日常销售,价格敏感,28,26,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602150181,2026-02-15,Douyin,抖音直播间,西南,手机配件,GaN氮化镓快充头30W,119,1,119,18.17,0.0,108.83,63.83,支付宝,华南仓,短视频种草,日常销售,新客,80,79,healthy,
ORD202601240182,2026-01-24,JD,京东自营店,华南,智能穿戴,运动手表Lite,399,3,1197,42.05,0.0,1160.95,596.95,云闪付,华北仓,搜索,清仓促销,企业客户,45,42,healthy,
ORD202601300183,2026-01-30,Douyin,抖音直播间,华东,耳机,开放式耳夹耳机Air,269,1,269,23.75,0.0,255.25,138.25,微信支付,华北仓,短视频种草,平台大促,粉丝,71,70,healthy,
ORD202601180184,2026-01-18,Tmall,天猫旗舰店,华中,智能家居,RGB氛围灯条,99,1,99,8.85,0.0,90.15,52.15,京东支付,西南仓,店播,新品上新,新客,57,56,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602160185,2026-02-16,Douyin,抖音直播间,华东,智能穿戴,儿童手表Lite,499,2,998,121.82,0.0,886.18,414.18,支付宝,西南仓,短视频种草,直播专场,新客,113,111,healthy,
ORD202601270186,2026-01-27,WeChatMall,微信小程序商城,东北,智能家居,智能插座双口版,69,2,138,16.09,0.0,129.91,75.91,支付宝,华东仓,朋友圈,平台大促,老客,75,73,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602050187,2026-02-05,Tmall,天猫旗舰店,华北,智能家居,智能摄像头云台版,259,1,259,29.13,0.0,235.87,114.87,支付宝,西南仓,搜索,日常销售,会员,37,36,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602210188,2026-02-21,WeChatMall,微信小程序商城,华北,手机配件,磁吸无线充15W,159,3,477,47.44,0.0,437.56,248.56,支付宝,华南仓,社群团购,会员日,团购,55,52,healthy,
ORD202601060189,2026-01-06,Douyin,抖音直播间,东北,智能家居,智能插座双口版,69,2,138,23.76,0.0,124.24,70.24,微信支付,华东仓,达人直播,日常销售,新客,61,59,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602160190,2026-02-16,Tmall,天猫旗舰店,华东,智能家居,智能插座双口版,69,3,207,18.62,0.0,198.38,117.38,微信支付,华南仓,搜索,日常销售,会员,97,94,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601300191,2026-01-30,Kuaishou,快手品牌号,东北,平板周边,磁吸键盘Air,349,2,698,94.21,0.0,603.79,279.79,支付宝,华北仓,短视频挂车,直播专场,新客,26,24,healthy,
ORD202603290192,2026-03-29,Douyin,抖音直播间,华南,耳机,运动耳机Lite,199,2,398,49.27,0.0,356.73,184.73,云闪付,华东仓,短视频种草,直播专场,冲动购,46,44,healthy,
ORD202601280193,2026-01-28,Pinduoduo,拼多多店铺,东北,平板周边,折叠支架Max,129,3,387,44.99,0.0,352.01,196.01,微信支付,华东仓,活动会场,日常销售,价格敏感,97,94,healthy,
ORD202602050194,2026-02-05,Douyin,抖音直播间,华南,智能穿戴,运动手表Lite,399,1,399,73.87,282.24,42.89,-145.11,京东支付,华东仓,达人直播,平台大促,新客,88,87,healthy,活动后退款偏高，需复盘详情页和售后承诺
ORD202603130195,2026-03-13,WeChatMall,微信小程序商城,华南,耳机,主动降噪蓝牙耳机Pro,329,3,987,90.93,373.2,522.87,36.87,支付宝,西南仓,社群团购,平台大促,团购,40,37,healthy,
ORD202603080196,2026-03-08,Pinduoduo,拼多多店铺,西南,耳机,主动降噪蓝牙耳机Pro,329,1,329,74.32,0.0,254.68,92.68,支付宝,西南仓,自然流量,平台大促,新客,44,43,healthy,
ORD202602080197,2026-02-08,Pinduoduo,拼多多店铺,华中,耳机,运动耳机Lite,199,2,398,85.53,0.0,318.47,146.47,支付宝,西南仓,自然流量,会员日,老客,33,31,healthy,
ORD202603130198,2026-03-13,Douyin,抖音直播间,华中,智能穿戴,运动手表Lite,399,2,798,86.72,0.0,711.28,335.28,京东支付,西南仓,达人直播,直播专场,冲动购,36,34,healthy,
ORD202601210199,2026-01-21,Pinduoduo,拼多多店铺,华东,平板周边,磁吸键盘Air,349,4,1396,329.2,0.0,1074.8,426.8,云闪付,华北仓,活动会场,新品上新,老客,89,85,healthy,
ORD202602100200,2026-02-10,Douyin,抖音直播间,华北,手机配件,磁吸无线充15W,159,1,159,18.55,56.2,84.25,21.25,微信支付,西南仓,短视频种草,会员日,粉丝,63,62,healthy,活动后退款偏高，需复盘详情页和售后承诺
ORD202602010201,2026-02-01,JD,京东自营店,华东,耳机,主动降噪蓝牙耳机Pro,329,1,329,30.74,0.0,304.26,142.26,微信支付,华东仓,站内推荐,平台大促,新客,66,65,healthy,
ORD202601190202,2026-01-19,Douyin,抖音直播间,华东,智能穿戴,旗舰手表X1,899,2,1798,239.75,0.0,1558.25,654.25,京东支付,华南仓,短视频种草,直播专场,粉丝,81,79,healthy,
ORD202603160203,2026-03-16,Douyin,抖音直播间,华南,电脑外设,USB-C扩展坞7合1,239,2,478,88.52,0.0,397.48,173.48,微信支付,西南仓,达人直播,直播专场,粉丝,72,70,healthy,
ORD202601220204,2026-01-22,Tmall,天猫旗舰店,西南,平板周边,手写笔Pro,229,1,229,15.43,0.0,223.57,126.57,京东支付,西南仓,店播,直播专场,新客,69,68,healthy,
ORD202602010205,2026-02-01,JD,京东自营店,华中,耳机,主动降噪蓝牙耳机Pro,329,3,987,33.68,0.0,963.32,477.32,支付宝,华东仓,站内推荐,日常销售,老客,59,56,healthy,
ORD202601240206,2026-01-24,Kuaishou,快手品牌号,西南,智能家居,智能门锁青春版,1299,1,1299,177.64,0.0,1121.36,403.36,京东支付,华南仓,主播连麦,平台大促,粉丝,107,106,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601290207,2026-01-29,JD,京东自营店,西南,平板周边,折叠支架Max,129,1,129,4.97,0.0,132.03,80.03,支付宝,西南仓,搜索,日常销售,老客,45,44,healthy,
ORD202603110208,2026-03-11,Pinduoduo,拼多多店铺,东北,手机配件,磁吸无线充15W,159,1,159,30.89,0.0,134.11,71.11,微信支付,西南仓,百亿补贴,清仓促销,新客,77,76,healthy,
ORD202603250209,2026-03-25,Douyin,抖音直播间,华北,电脑外设,USB-C扩展坞7合1,239,1,239,28.04,0.0,218.96,106.96,京东支付,华东仓,短视频种草,清仓促销,新客,26,25,healthy,
ORD202603100210,2026-03-10,Douyin,抖音直播间,华东,手机配件,编织数据线Type-C 2m,49,6,294,20.23,0.0,273.77,177.77,微信支付,华南仓,短视频种草,会员日,新客,79,73,healthy,
ORD202603170211,2026-03-17,Douyin,抖音直播间,华北,智能穿戴,旗舰手表X1,899,2,1798,109.27,0.0,1688.73,784.73,支付宝,华南仓,短视频种草,日常销售,冲动购,22,20,healthy,
ORD202603170212,2026-03-17,Pinduoduo,拼多多店铺,华东,耳机,主动降噪蓝牙耳机Pro,329,3,987,136.55,0.0,858.45,372.45,微信支付,华东仓,自然流量,平台大促,老客,116,113,healthy,
ORD202601060213,2026-01-06,Douyin,抖音直播间,华东,手机配件,磁吸无线充15W,159,2,318,45.49,0.0,272.51,146.51,支付宝,西南仓,短视频种草,清仓促销,新客,101,99,healthy,
ORD202602160214,2026-02-16,Douyin,抖音直播间,东北,耳机,运动耳机Lite,199,1,199,35.42,0.0,173.58,87.58,京东支付,华南仓,短视频种草,日常销售,冲动购,41,40,healthy,
ORD202602150215,2026-02-15,Tmall,天猫旗舰店,华北,智能穿戴,旗舰手表X1,899,1,899,96.22,802.72,10.06,-441.94,微信支付,华东仓,会员复购,平台大促,新客,100,99,healthy,
ORD202603170216,2026-03-17,WeChatMall,微信小程序商城,华中,耳机,运动耳机Lite,199,1,199,12.81,0.0,194.19,108.19,微信支付,华南仓,社群团购,会员日,老客,39,38,healthy,
ORD202601260217,2026-01-26,Tmall,天猫旗舰店,华南,手机配件,GaN氮化镓快充头30W,119,1,119,10.95,0.0,108.05,63.05,支付宝,华东仓,店播,清仓促销,会员,67,66,healthy,
ORD202601170218,2026-01-17,JD,京东自营店,华中,耳机,主动降噪蓝牙耳机Pro,329,4,1316,37.43,0.0,1278.57,630.57,微信支付,西南仓,企业团购,新品上新,企业客户,103,99,healthy,
ORD202603290219,2026-03-29,Pinduoduo,拼多多店铺,华北,平板周边,手写笔Pro,229,1,229,54.34,0.0,180.66,83.66,微信支付,华北仓,活动会场,直播专场,价格敏感,50,49,healthy,
ORD202602060220,2026-02-06,JD,京东自营店,西南,智能家居,智能插座双口版,69,2,138,9.17,0.0,136.83,82.83,微信支付,华东仓,站内推荐,日常销售,老客,118,116,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
